,Any calendari,Data,Ajuntament o nucli municipal ,Codi municipal,Codi municipi INE,Pedania,Festiu,lat,lng
5849,2018,01/08/2018,"Esglésies, les",25201002,25201,2,Festa local,,
5850,2012,13/02/2012,Esparreguera,8076000,8076,0,Festa local,,
5851,2012,09/07/2012,Esparreguera,8076000,8076,0,Festa local,,
5852,2013,15/07/2013,Esparreguera,8076000,8076,0,Festa local,,
5853,2013,12/02/2013,Esparreguera,8076000,8076,0,Festa local,,
5854,2014,12/02/2014,Esparreguera,8076000,8076,0,Festa local,,
5855,2014,14/07/2014,Esparreguera,8076000,8076,0,Festa local,,
5856,2015,12/02/2015,Esparreguera,8076000,8076,0,Festa local,,
5857,2015,13/07/2015,Esparreguera,8076000,8076,0,Festa local,,
5858,2016,11/07/2016,Esparreguera,8076000,8076,0,Festa local,,
5859,2016,12/02/2016,Esparreguera,8076000,8076,0,Festa local,,
5860,2017,10/07/2017,Esparreguera,8076000,8076,0,Festa local,,
5861,2017,13/02/2017,Esparreguera,8076000,8076,0,Festa local,,
5862,2018,12/02/2018,Esparreguera,8076000,8076,0,Festa local,,
5863,2018,09/07/2018,Esparreguera,8076000,8076,0,Festa local,,
5864,2021,12/07/2020,Esparreguera,8076000,8076,0,Festa local,,
5865,2012,20/01/2012,Espinalbet,8050001,8050,1,Festa local,,
5866,2012,07/06/2012,Espinalbet,8050001,8050,1,Festa local,,
5867,2013,03/06/2013,Espinalbet,8050001,8050,1,Festa local,,
5868,2013,30/05/2013,Espinalbet,8050001,8050,1,Festa local,,
5869,2014,19/06/2014,Espinalbet,8050001,8050,1,Festa local,,
5870,2014,23/06/2014,Espinalbet,8050001,8050,1,Festa local,,
5871,2015,08/09/2015,Espinalbet,8050001,8050,1,Festa local,,
5872,2015,04/06/2015,Espinalbet,8050001,8050,1,Festa local,,
5873,2016,27/05/2016,Espinalbet,8050001,8050,1,Festa local,,
5874,2016,08/09/2016,Espinalbet,8050001,8050,1,Festa local,,
5875,2017,15/06/2017,Espinalbet,8050001,8050,1,Festa local,,
5876,2017,08/09/2017,Espinalbet,8050001,8050,1,Festa local,,
5877,2018,31/05/2018,Espinalbet,8050001,8050,1,Festa local,,
5878,2018,08/09/2018,Espinalbet,8050001,8050,1,Festa local,,
5879,2020,17/01/2020,Castellcir,8055000,8055,0,Festa local,,
5880,2012,13/10/2012,Espinavell,17107001,17107,1,Festa local,,
5881,2012,06/08/2012,Espinavell,17107001,17107,1,Festa local,,
5882,2013,14/10/2013,Espinavell,17107001,17107,1,Festa local,,
5883,2013,05/08/2013,Espinavell,17107001,17107,1,Festa local,,
5884,2014,13/10/2014,Espinavell,17107001,17107,1,Festa local,,
5885,2014,05/08/2014,Espinavell,17107001,17107,1,Festa local,,
5886,2015,05/08/2015,Espinavell,17107001,17107,1,Festa local,,
5887,2015,13/10/2015,Espinavell,17107001,17107,1,Festa local,,
5888,2016,13/10/2016,Espinavell,17107001,17107,1,Festa local,,
5889,2016,05/08/2016,Espinavell,17107001,17107,1,Festa local,,
5890,2017,05/08/2017,Espinavell,17107001,17107,1,Festa local,,
5891,2017,13/10/2017,Espinavell,17107001,17107,1,Festa local,,
5892,2018,13/10/2018,Espinavell,17107001,17107,1,Festa local,,
5893,2018,06/08/2018,Espinavell,17107001,17107,1,Festa local,,
5894,2012,28/05/2012,Espinelves,17063000,17063,0,Festa local,,
5895,2012,25/07/2012,Espinelves,17063000,17063,0,Festa local,,
5896,2013,25/07/2013,Espinelves,17063000,17063,0,Festa local,,
5897,2013,20/05/2013,Espinelves,17063000,17063,0,Festa local,,
5898,2014,09/06/2014,Espinelves,17063000,17063,0,Festa local,,
5899,2014,25/07/2014,Espinelves,17063000,17063,0,Festa local,,
5900,2016,25/07/2016,Espinelves,17063000,17063,0,Festa local,,
5901,2016,22/01/2016,Espinelves,17063000,17063,0,Festa local,,
5902,2017,25/07/2017,Espinelves,17063000,17063,0,Festa local,,
5903,2017,05/06/2017,Espinelves,17063000,17063,0,Festa local,,
5904,2018,25/07/2018,Espinelves,17063000,17063,0,Festa local,,
5905,2018,22/01/2018,Espinelves,17063000,17063,0,Festa local,,
5906,2012,06/02/2012,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5907,2012,20/08/2012,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5908,2013,19/08/2013,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5909,2013,04/02/2013,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5910,2014,25/08/2014,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5911,2014,03/02/2014,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5912,2015,24/08/2015,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5913,2015,09/02/2015,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5914,2016,22/08/2016,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5915,2016,08/02/2016,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5916,2017,21/08/2017,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5917,2017,06/02/2017,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5918,2018,05/02/2018,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5919,2018,20/08/2018,"Espluga Calba, l'",25081000,25081,0,Festa local,,
5920,2021,01/04/2021,Clariana,8058003,8058,3,Festa local,,
5921,2012,27/07/2012,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5922,2012,30/07/2012,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5923,2013,26/07/2013,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5924,2013,29/07/2013,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5925,2014,28/07/2014,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5926,2014,25/07/2014,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5927,2015,31/07/2015,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5928,2015,03/08/2015,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5929,2016,29/07/2016,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5930,2016,01/08/2016,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5931,2017,31/07/2017,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5932,2017,28/07/2017,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5933,2018,27/07/2018,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5934,2018,30/07/2018,"Espluga de Francolí, l'",43054000,43054,0,Festa local,,
5935,2012,28/05/2012,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5936,2012,21/09/2012,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5937,2013,21/09/2013,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5938,2013,20/05/2013,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5939,2014,22/09/2014,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5940,2014,09/06/2014,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5941,2015,21/09/2015,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5942,2015,01/06/2015,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5943,2016,25/07/2016,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5944,2016,21/09/2016,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5945,2017,05/06/2017,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5946,2017,21/09/2017,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5947,2018,21/09/2018,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5948,2018,21/05/2018,Esplugues de Llobregat,8077000,8077,0,Festa local,,
5949,2012,23/01/2012,Espolla,17064000,17064,0,Festa local,,
5950,2012,25/07/2012,Espolla,17064000,17064,0,Festa local,,
5951,2013,21/01/2013,Espolla,17064000,17064,0,Festa local,,
5952,2013,25/07/2013,Espolla,17064000,17064,0,Festa local,,
5953,2014,20/01/2014,Espolla,17064000,17064,0,Festa local,,
5954,2014,25/07/2014,Espolla,17064000,17064,0,Festa local,,
5955,2015,24/07/2015,Espolla,17064000,17064,0,Festa local,,
5956,2015,19/01/2015,Espolla,17064000,17064,0,Festa local,,
5957,2016,25/07/2016,Espolla,17064000,17064,0,Festa local,,
5958,2016,18/01/2016,Espolla,17064000,17064,0,Festa local,,
5959,2017,25/07/2017,Espolla,17064000,17064,0,Festa local,,
5960,2017,23/01/2017,Espolla,17064000,17064,0,Festa local,,
5961,2018,22/01/2018,Espolla,17064000,17064,0,Festa local,,
5962,2018,25/07/2018,Espolla,17064000,17064,0,Festa local,,
5963,2012,06/02/2012,Esponellà,17065000,17065,0,Festa local,,
5964,2012,22/10/2012,Esponellà,17065000,17065,0,Festa local,,
5965,2013,04/02/2013,Esponellà,17065000,17065,0,Festa local,,
5966,2013,21/10/2013,Esponellà,17065000,17065,0,Festa local,,
5967,2014,20/10/2014,Esponellà,17065000,17065,0,Festa local,,
5968,2014,03/02/2014,Esponellà,17065000,17065,0,Festa local,,
5969,2015,26/10/2015,Esponellà,17065000,17065,0,Festa local,,
5970,2015,09/02/2015,Esponellà,17065000,17065,0,Festa local,,
5971,2016,24/10/2016,Esponellà,17065000,17065,0,Festa local,,
5972,2016,08/02/2016,Esponellà,17065000,17065,0,Festa local,,
5973,2017,06/02/2017,Esponellà,17065000,17065,0,Festa local,,
5974,2017,23/10/2017,Esponellà,17065000,17065,0,Festa local,,
5975,2018,22/10/2018,Esponellà,17065000,17065,0,Festa local,,
5976,2018,05/02/2018,Esponellà,17065000,17065,0,Festa local,,
5977,2012,07/12/2012,Espot,25082000,25082,0,Festa local,,
5978,2012,24/09/2012,Espot,25082000,25082,0,Festa local,,
5979,2013,23/09/2013,Espot,25082000,25082,0,Festa local,,
5980,2013,09/12/2013,Espot,25082000,25082,0,Festa local,,
5981,2014,09/12/2014,Espot,25082000,25082,0,Festa local,,
5982,2014,22/09/2014,Espot,25082000,25082,0,Festa local,,
5983,2015,22/09/2015,Espot,25082000,25082,0,Festa local,,
5984,2015,07/12/2015,Espot,25082000,25082,0,Festa local,,
5985,2016,09/12/2016,Espot,25082000,25082,0,Festa local,,
5986,2016,22/09/2016,Espot,25082000,25082,0,Festa local,,
5987,2017,22/09/2017,Espot,25082000,25082,0,Festa local,,
5988,2017,07/12/2017,Espot,25082000,25082,0,Festa local,,
5989,2018,24/09/2018,Espot,25082000,25082,0,Festa local,,
5990,2018,07/12/2018,Espot,25082000,25082,0,Festa local,,
5991,2022,05/12/2022,Espot,25082000,25082,0,Festa local,,
5992,2012,07/06/2012,"Espunyola, l'",8078000,8078,0,Festa local,,
5993,2012,13/08/2012,"Espunyola, l'",8078000,8078,0,Festa local,,
5994,2013,12/08/2013,"Espunyola, l'",8078000,8078,0,Festa local,,
5995,2013,30/05/2013,"Espunyola, l'",8078000,8078,0,Festa local,,
5996,2014,19/06/2014,"Espunyola, l'",8078000,8078,0,Festa local,,
5997,2014,11/08/2014,"Espunyola, l'",8078000,8078,0,Festa local,,
5998,2015,04/06/2015,"Espunyola, l'",8078000,8078,0,Festa local,,
5999,2015,10/08/2015,"Espunyola, l'",8078000,8078,0,Festa local,,
6000,2016,27/05/2016,"Espunyola, l'",8078000,8078,0,Festa local,,
6001,2016,26/05/2016,"Espunyola, l'",8078000,8078,0,Festa local,,
6002,2017,15/06/2017,"Espunyola, l'",8078000,8078,0,Festa local,,
6003,2017,14/08/2017,"Espunyola, l'",8078000,8078,0,Festa local,,
6004,2018,13/08/2018,"Espunyola, l'",8078000,8078,0,Festa local,,
6005,2018,31/05/2018,"Espunyola, l'",8078000,8078,0,Festa local,,
6006,2015,02/04/2015,"Esquirol, l'",8254100,8254,100,Festa local,,
6007,2015,25/05/2015,"Esquirol, l'",8254100,8254,100,Festa local,,
6008,2016,24/03/2016,"Esquirol, l'",8254100,8254,100,Festa local,,
6009,2016,23/06/2016,"Esquirol, l'",8254100,8254,100,Festa local,,
6010,2017,05/06/2017,"Esquirol, l'",8254100,8254,100,Festa local,,
6011,2017,13/04/2017,"Esquirol, l'",8254100,8254,100,Festa local,,
6012,2018,29/03/2018,"Esquirol, l'",8254100,8254,100,Festa local,,
6013,2018,21/05/2018,"Esquirol, l'",8254100,8254,100,Festa local,,
6014,2014,22/09/2014,Estais,25082001,25082,1,Festa local,,
6015,2014,09/12/2014,Estais,25082001,25082,1,Festa local,,
6016,2018,24/09/2018,Estais,25082001,25082,1,Festa local,,
6017,2018,07/12/2018,Estais,25082001,25082,1,Festa local,,
6018,2012,21/01/2012,Estamariu,25088000,25088,0,Festa local,,
6019,2012,22/11/2012,Estamariu,25088000,25088,0,Festa local,,
6020,2013,22/11/2013,Estamariu,25088000,25088,0,Festa local,,
6021,2013,22/01/2013,Estamariu,25088000,25088,0,Festa local,,
6022,2014,22/11/2014,Estamariu,25088000,25088,0,Festa local,,
6023,2014,22/01/2014,Estamariu,25088000,25088,0,Festa local,,
6024,2015,23/11/2015,Estamariu,25088000,25088,0,Festa local,,
6025,2015,22/01/2015,Estamariu,25088000,25088,0,Festa local,,
6026,2016,22/11/2016,Estamariu,25088000,25088,0,Festa local,,
6027,2016,22/01/2016,Estamariu,25088000,25088,0,Festa local,,
6028,2017,21/01/2017,Estamariu,25088000,25088,0,Festa local,,
6029,2017,22/11/2017,Estamariu,25088000,25088,0,Festa local,,
6030,2018,22/01/2018,Estamariu,25088000,25088,0,Festa local,,
6031,2018,22/11/2018,Estamariu,25088000,25088,0,Festa local,,
6032,2012,23/04/2012,"Estany, l'",8079000,8079,0,Festa local,,
6033,2012,28/05/2012,"Estany, l'",8079000,8079,0,Festa local,,
6034,2013,20/05/2013,"Estany, l'",8079000,8079,0,Festa local,,
6035,2013,09/09/2013,"Estany, l'",8079000,8079,0,Festa local,,
6036,2014,08/09/2014,"Estany, l'",8079000,8079,0,Festa local,,
6037,2014,09/06/2014,"Estany, l'",8079000,8079,0,Festa local,,
6038,2015,08/09/2015,"Estany, l'",8079000,8079,0,Festa local,,
6039,2015,25/05/2015,"Estany, l'",8079000,8079,0,Festa local,,
6040,2016,09/09/2016,"Estany, l'",8079000,8079,0,Festa local,,
6041,2016,08/09/2016,"Estany, l'",8079000,8079,0,Festa local,,
6042,2017,05/06/2017,"Estany, l'",8079000,8079,0,Festa local,,
6043,2017,08/09/2017,"Estany, l'",8079000,8079,0,Festa local,,
6044,2018,21/05/2018,"Estany, l'",8079000,8079,0,Festa local,,
6045,2018,10/09/2018,"Estany, l'",8079000,8079,0,Festa local,,
6046,2012,15/05/2012,Estaon,25901005,25901,5,Festa local,,
6047,2012,25/07/2012,Estaon,25901005,25901,5,Festa local,,
6048,2013,25/07/2013,Estaon,25901005,25901,5,Festa local,,
6049,2013,15/05/2013,Estaon,25901005,25901,5,Festa local,,
6050,2014,25/07/2014,Estaon,25901005,25901,5,Festa local,,
6051,2014,15/05/2014,Estaon,25901005,25901,5,Festa local,,
