Provincia;Municipio;INE;Núcleo;INE Extendido;Fecha fiesta;Nombre fiesta
Zamora;SAN VICENTE DE LA CABEZA;492080;BERCIANOS DE ALISTE;49208000101;2021-08-06;San Mamed
Zamora;SAN VICENTE DE LA CABEZA;492080;PALAZUELO DE LAS CUEVAS;49208000301;2021-02-02;Las Candelas
Zamora;SAN VITERO;492090;;;2021-03-19;San José
Zamora;SAN VITERO;492090;;;2021-05-07;San Víctor
Zamora;SAN VITERO;492090;SAN JUAN DEL REBOLLAR;49209000301;2021-08-30;San Juanico
Zamora;SAN VITERO;492090;VILLARINO DE CEBAL;49209000501;2021-08-24;San Bartolomé
Zamora;SANTA COLOMBA DE LAS MONJAS;491990;;;2021-06-14;San Antonio de Padua
Zamora;SANTA CRISTINA DE LA POLVOROSA;492000;;;2021-05-10;El Cristo
Zamora;SANTA CROYA DE TERA;492010;;;2021-07-31;San Cayetano
Zamora;SANTA MARÍA DE LA VEGA;492030;;;2021-09-24;El Carmen
Zamora;SANTIBÁÑEZ DE TERA;492050;;;2021-08-23;San Tirso
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;POZUELO DE VIDRIALES;49206000301;2021-08-07;La Sacramental
Zamora;SANTIBÁÑEZ DE VIDRIALES;492060;SAN PEDRO DE LA VIÑA;49206000501;2021-05-22;La Novena
Zamora;SANTOVENIA;492070;;;2021-09-13;Nuestra Señora del Tobar
Zamora;TORO;492190;;;2021-05-24;Cristo de las Batallas
Zamora;TORO;492190;;;2021-09-08;Virgen del Canto
Zamora;TORRE DEL VALLE (LA);492200;;;2021-05-03;Santa Cruz
Zamora;TORRE DEL VALLE (LA);492200;;;2021-09-14;Bendito Cristo
Zamora;TRABAZOS;492230;NUEZ;49223000201;2021-09-08;San Miguel
Zamora;TRABAZOS;492230;VILLARINO TRAS LA SIERRA;49223000501;2021-02-02;Las Candelas
Zamora;TRABAZOS;492230;VILLARINO TRAS LA SIERRA;49223000501;2021-02-03;San Blas
Zamora;UÑA DE QUINTANA;492250;;;2021-10-04;Nuestra Señora del Rosario
Zamora;VALCABADO;492270;;;2021-02-03;San Blas
Zamora;VALCABADO;492270;;;2021-05-24;La Hiniesta
Zamora;VALDEFINJAS;492280;;;2021-05-06;S. Juan Ante Portam Latinam
Zamora;VALDESCORRIEL;492290;;;2021-07-29;Santa Marta
Zamora;VEGA DE TERA;492310;;;2021-01-18;Fiesta Local
Zamora;VEGA DE TERA;492310;JUNQUERA DE TERA;49231000201;2021-06-03;Fiesta Local
Zamora;VEGA DE TERA;492310;MILLA DE TERA;49231000301;2021-01-28;Fiesta Local
Zamora;VEGA DE TERA;492310;MILLA DE TERA;49231000301;2021-08-17;Fiesta Local
Zamora;VIDAYANES;492360;;;2021-06-24;San Juan
Zamora;VILLABRÁZARO;492380;;;2021-05-24;Cristo de las Agonías
Zamora;VILLABRÁZARO;492380;SAN ROMÁN DEL VALLE;49238000101;2021-11-18;San Román
Zamora;VILLADEPERA;492400;;;2021-05-14;San Isidro
Zamora;VILLADEPERA;492400;;;2021-10-01;Ofertorio Virgen del Rosario
Zamora;VILLAESCUSA;492410;;;2021-08-02;San Gervasio
Zamora;VILLAFÁFILA;492420;;;2021-05-14;San Isidro Labrador
Zamora;VILLALAZÁN;492450;;;2021-02-03;San Blas
Zamora;VILLALAZÁN;492450;;;2021-05-24;Virgen del Aviso
Zamora;VILLALBA DE LA LAMPREANA;492460;;;2021-02-02;Las Candelas
Zamora;VILLALCAMPO;492470;;;2021-09-10;Virgen de la Encarnación
Zamora;VILLALCAMPO;492470;;;2021-09-13;Virgen de la Encarnación
Zamora;VILLALCAMPO;492470;CARBAJOSA;49247000101;2021-08-27;La Magdalena
Zamora;VILLALCAMPO;492470;CARBAJOSA;49247000101;2021-08-30;La Magdalena
Zamora;VILLALOBOS;492480;;;2021-08-11;Santa Clara
Zamora;VILLANUEVA DE LAS PERAS;492590;;;2021-06-24;San Juan
Zamora;VILLANUEVA DEL CAMPO;492600;;;2021-09-14;Cristo de la Vera Cruz
Zamora;VILLAR DE FALLAVES;492630;;;2021-05-25;San Urbano
Zamora;VILLAR DEL BUEY;492640;;;2021-02-03;San Blas
Zamora;VILLAR DEL BUEY;492640;;;2021-07-19;Santa Marina
Zamora;VILLAR DEL BUEY;492640;CIBANAL;49264000101;2021-07-22;La Magdalena
Zamora;VILLAR DEL BUEY;492640;FORMARIZ;49264000401;2021-12-30;Santa Colomba
Zamora;VILLAR DEL BUEY;492640;FORNILLOS DE FERMOSELLE;49264000501;2021-06-22;Corazón de Jesús
Zamora;VILLAR DEL BUEY;492640;FORNILLOS DE FERMOSELLE;49264000501;2021-06-23;Corazón de Jesús
Zamora;VILLAR DEL BUEY;492640;PASARIEGOS;49264000201;2021-06-24;San Juan
Zamora;VILLAR DEL BUEY;492640;PASARIEGOS;49264000201;2021-06-25;San Juan
Zamora;VILLARDECIERVOS;492620;CIONAL;49262000101;2021-06-07;Corpus Christi
Zamora;VILLARDECIERVOS;492620;CIONAL;49262000101;2021-12-10;Santa Eulalia
Zamora;VILLARDIEGUA DE LA RIBERA;492650;;;2021-04-05;San Amede de Pascua
Zamora;VILLÁRDIGA;492660;;;2021-05-15;San Isidro
Zamora;VILLARRÍN DE CAMPOS;492680;;;2021-05-10;Romería de Pajares
Zamora;VILLASECO DEL PAN;492690;;;2021-06-29;San Pedro
Zamora;VILLAVENDIMIO;492700;;;2021-05-15;San Isidro
Zamora;VILLAVENDIMIO;492700;;;2021-09-29;San Miguel Arcángel
Zamora;VIÑAS;492730;;;2021-12-27;San Esteban
Zamora;VIÑAS;492730;;;2021-12-28;San Juan
Zamora;VIÑAS;492730;RIBAS;49273000101;2021-12-07;Santa María Inmaculada
Zamora;VIÑAS;492730;RIBAS;49273000101;2021-12-09;Santa María Inmaculada
Zamora;VIÑAS;492730;VEGA DE NUEZ;49273000301;2021-11-12;San Martín
Segovia;PEROSILLO;401580;;;2021-08-30;Degollación de S. Juan Bautista
Segovia;PUEBLA DE PEDRAZA;401630;;;2021-01-18;San Sebastián
Segovia;PUEBLA DE PEDRAZA;401630;;;2021-10-04;Ntra. Sra. del Rosario
Segovia;REAL SITIO DE SAN ILDEFONSO;401810;;;2021-08-25;San Luís
Segovia;REBOLLO;401650;;;2021-08-17;Asunción de la Virgen
Segovia;RODA DE ERESMA;401730;;;2021-06-14;San Antonio de Padua
Segovia;SACRAMENIA;401740;;;2021-07-26;Santa Ana
Segovia;SACRAMENIA;401740;;;2021-07-27;Santa Ana
Segovia;SAMBOAL;401760;;;2021-05-20;San Baudilio
Segovia;SAMBOAL;401760;;;2021-05-21;San Baudilio
Segovia;SAN MARTÍN Y MUDRIÁN;401820;;;2021-08-24;San Bartolomé Apóstol
Segovia;SAN PEDRO DE GAILLOS;401840;;;2021-09-06;Nuestra Señora
Segovia;SANCHONUÑO;401790;;;2021-08-02;Virgen del Rosario
Segovia;SANCHONUÑO;401790;;;2021-08-03;Virgen del Rosario
Segovia;SANGARCÍA;401800;;;2021-08-05;Virgen de las Nieves
Segovia;SANTA MARTA DEL CERRO;401860;;;2021-01-20;San Sebastián
Segovia;SANTIUSTE DE PEDRAZA;401880;;;2021-08-06;San Justo y Pastor
Segovia;SANTIUSTE DE PEDRAZA;401880;;;2021-09-06;Ntra. Sra. de las Vegas
Segovia;SANTIUSTE DE SAN JUAN BAUTISTA;401890;;;2021-08-30;Degollación de San Juan Bautista
Segovia;SAUQUILLO DE CABEZAS;401920;;;2021-06-29;San Pedro
Segovia;SOTOSALBOS;401990;;;2021-09-29;San Miguel Arcángel
Segovia;TORRECABALLEROS;402030;;;2021-05-15;San Isidro Labrador
Segovia;TORRECILLA DEL PINAR;402040;;;2021-05-21;Lunes de Pentecostés
Segovia;TORRE VAL DE SAN PEDRO;402060;SALCEDA (LA);40206000101;2021-07-27;Santa Ana
Segovia;URUEÑAS;402100;;;2021-05-15;San Isidro
Segovia;VALDEVACAS Y GUIJAR;402130;;;2021-10-04;El Rosario
Segovia;VALLE DE TABLADILLO;402180;;;2021-12-07;Inmaculada Concepción
Segovia;VALLELADO;402190;;;2021-09-10;Exaltación de la Sta. Cruz
Segovia;VALLELADO;402190;;;2021-09-13;Lunes de Patatas
Segovia;VALLERUELA DE PEDRAZA;402200;;;2021-07-09;San Cristóbal
Segovia;VALTIENDAS;402150;SAN JOSÉ;40215000201;2021-05-15;San Isidro
Segovia;VALTIENDAS;402150;SAN JOSÉ;40215000201;2021-04-30;San José
Segovia;VALTIENDAS;402150;PECHARROMÁN;40215000101;2021-05-15;San Isidro
Segovia;VALTIENDAS;402150;PECHARROMÁN;40215000101;2021-11-27;San Andrés
Segovia;VENTOSILLA Y TEJADILLA;402240;;;2021-08-24;San Bartolomé
Segovia;VILLACASTÍN;402250;;;2021-08-26;Fiestas Patronales
Segovia;VILLAVERDE DE MONTEJO;402290;;;2021-06-14;San Antonio
Segovia;VILLEGUILLO;402300;;;2021-06-11;San Antonio
Segovia;ZARZUELA DEL MONTE;402330;;;2021-07-16;Virgen del Carmen
Segovia;ZARZUELA DEL PINAR;402340;;;2021-05-03;Cruz de Mayo
Soria;ABEJAR;420010;;;2021-02-02;CANDELAS
Soria;ADRADAS;420030;;;2021-08-14;SAN ROQUE
Soria;ADRADAS;420030;ONTALVILLA DE ALMAZÁN;42003000201;2021-06-13;SAN BERNABÉ
Soria;ALCONABA;420060;;;2021-08-23;VIRGEN DEL ROSARIO
Soria;ALCUBILLA DE LAS PEÑAS;420080;;;2021-08-17;SAN ROQUE
Soria;ALDEHUELA DE PERIAÑEZ;420130;;;2021-06-24;SAN   JUAN BAUTISTA
Soria;ALDEHUELAS (LAS);420140;;;2021-09-12;EXALTACIÓN DE LA SANTA CRUZ
Soria;ALDEHUELAS (LAS);420140;CAMPOS (LOS);42014000201;2021-08-20;SAN ROQUE
Soria;ALDEHUELAS (LAS);420140;VALLORIA;42014000401;2021-08-24;
Soria;ALDEHUELAS (LAS);420140;VILLASECA SOMERA;42014000501;2021-08-17;SANTA ELENA
Soria;ALDEHUELAS (LAS);420140;VILLASECA SOMERA;42014000501;2021-08-18;SANTA ELENA
Soria;ALDEHUELAS (LAS);420140;LEDRADO;42014000301;2021-06-24;SAN JUAN
Soria;ALMALUEZ;420180;;;2021-06-07;CORPUS CRISTI
Soria;ALMALUEZ;420180;;;2021-09-14;EXALTACIÓN DE LA SANTA CRUZ
Soria;ALMALUEZ;420180;AGUAVIVA DE LA VEGA;42018000101;2021-10-11;VIRGEN DE LA VEGA
Soria;ALMALUEZ;420180;CHÉRCOLES;42018000301;2021-05-21;SAN BERNARDINO
Soria;ALMARZA;420190;;;2021-07-12;LA FUENTE
Soria;ALMARZA;420190;;;2021-12-13;SANTA LUCÍA
Soria;ALMARZA;420190;GALLINERO;42019000401;2021-06-05;CORPUS CRISTI
Soria;ALMARZA;420190;SAN ANDRÉS DE SORIA;42019000601;2021-08-21;LA FUENTE
Soria;ALMAZÁN;420200;;;2021-05-17;SAN PASCUAL BAILÓN
Soria;ALMAZÁN;420200;;;2021-09-06;BAJADA DE JESÚS NAZARENO
Soria;ALMAZÁN;420200;ALMÁNTIGA;42020000100;2021-05-08;SAN JUAN ANTEPORTAMLATINAM
Soria;ALMAZÁN;420200;FUENTELCARRO;42020000601;2021-08-07;NUESTRA SRA. DEL PORTILLO
Soria;ALMAZÁN;420200;LODARES DEL MONTE;42020000701;2021-10-09;NUESTRA SRA. DEL ROSARIO
Soria;ALMAZUL;420210;;;2021-09-08;NUESTRA SEÑORA DE LA NATIVIDAD
Soria;ALMENAR DE SORIA;420220;CASTEJÓN DEL CAMPO;42022000301;2021-05-14;
Soria;ALMENAR DE SORIA;420220;CASTEJÓN DEL CAMPO;42022000301;2021-08-17;
Soria;ALMENAR DE SORIA;420220;JARAY;42022000501;2021-05-04;
Soria;ALMENAR DE SORIA;420220;JARAY;42022000501;2021-06-15;
Soria;ALMENAR DE SORIA;420220;PERONIEL DEL CAMPO;42022000601;2021-05-21;
Soria;ARCOS DE JALÓN;420250;;;2021-02-03;SAN BLAS
Soria;ARÉVALO DE LA SIERRA;420270;;;2021-08-27;SANTO CRISTO LOS REMEDIOS
Soria;ARÉVALO DE LA SIERRA;420270;VENTOSA DE LA SIERRA;42027000301;2021-09-10;SAN CRISTOBAL
Soria;AUSEJO DE LA SIERRA;420280;;;2021-08-14;VIRGEN DE AGOSTO
Soria;AUSEJO DE LA SIERRA;420280;CUELLAR DE LA SIERRA;42028000200;2021-09-24;SAN MIGUEL ARCANGEL
Soria;AUSEJO DE LA SIERRA;420280;CUELLAR DE LA SIERRA;42028000200;2021-09-25;SAN MIGUEL ARGANGEL
Soria;AUSEJO DE LA SIERRA;420280;FUENTELFRESNO;42028000301;2021-10-05;
Soria;BARAONA;420290;JODRA DE CARDOS;42029000201;2021-09-20;CRISTO DE LA BUENA MUERTE
Soria;BARAONA;420290;PINILLA DEL OLMO;42029000301;2021-09-13;VIRGEN DEL TREMEDAL
Soria;BARCONES;420310;;;2021-05-15;SAN ISIDRO
Soria;BARCONES;420310;;;2021-05-20;VIRGEN BARCONCITOS
Soria;BAYUBAS DE ABAJO;420320;;;2021-02-05;SANTA  AGUEDA
Soria;BAYUBAS DE ABAJO;420320;;;2021-08-09;SANTA AGUEDA
Soria;BAYUBAS DE ARRIBA;420330;;;2021-07-16;VIRGEN DEL CARMEN
Soria;BERATÓN;420340;;;2021-08-14;LA VIRGEN Y SAN ROQUE
Soria;BUITRAGO;420420;;;2021-01-20;SAN SEBASTÍAN
Soria;BURGO DE OSMA (EL);420430;ALCUBILLA DEL MARQUÉS;42043000101;2021-08-06;SAN LORENZO
Soria;BURGO DE OSMA (EL);420430;BARCEBALEJO;42043000301;2021-09-25;VIRGEN DE LOS VALLES
Soria;BURGO DE OSMA (EL);420430;BERZOSA;42043000401;2021-08-23;SAN MARTÍN DE TOUS
Soria;BURGO DE OSMA (EL);420430;LODARES DE OSMA;42043000601;2021-08-06;VIRGEN DEL POZO
Soria;BURGO DE OSMA (EL);420430;OLMEDA (LA);42043000701;2021-08-07;VIRGEN DEL ROSARIO
Soria;BURGO DE OSMA (EL);420430;OSMA;42043000801;2021-09-17;SAN MATEO
Soria;BURGO DE OSMA (EL);420430;TORRALBA DEL BURGO;42043001101;2021-08-06;SAN JUAN
Soria;BURGO DE OSMA (EL);420430;TORRALBA DEL BURGO;42043001101;2021-08-07;SAN JUAN
Soria;BURGO DE OSMA (EL);420430;VALDENARROS;42043001401;2021-08-20;VIRGEN DEL ROSARIO
Soria;CALATAÑAZOR;420460;ABIONCILLO DE CALATAÑAZOR;42046000101;2021-05-08;FIESTA DE LA PRIMAVERA
Soria;CALATAÑAZOR;420460;ABIONCILLO DE CALATAÑAZOR;42046000101;2021-09-18;FIESTA DEL OTOÑO
Soria;CALTOJAR;420480;BORDECOREX;42048000101;2021-09-29;SAN MIGUEL ARCANGEL
Soria;CALTOJAR;420480;CASILLAS DE BERLANGA;42048000301;2021-08-13;SAN HIPÓLITO
Soria;CAÑAMAQUE;420500;;;2021-08-19;SAN JUAN BAUTISTA
Soria;CAÑAMAQUE;420500;;;2021-08-20;SAN JUAN BAUTISTA
Soria;CARRASCOSA DE ABAJO;420530;;;2021-08-24;SAN PEDRO
Soria;CASTILRUIZ;420570;;;2021-08-30;VIRGEN DE ULAGARES
Soria;CASTILLEJO DE ROBLEDO;420580;;;2021-04-30;LA CRUZ MAYO
Soria;CERBÓN;420600;;;2021-06-05;NAZARENO
Soria;CIDONES;420610;;;2021-09-14;
Soria;CIDONES;420610;;;2021-09-28;
Soria;CIDONES;420610;OCENILLA;42061000301;2021-12-31;
Soria;CIDONES;420610;VILLAVERDE DEL MONTE;42061000401;2021-08-14;
Soria;CIHUELA;420630;;;2021-08-13;SAN ROQUE
Soria;CIRIA;420640;;;2021-05-08;NUESTRA SEÑORA VIRGEN DE LA SERNA
Soria;CIRIA;420640;;;2021-08-23;NUESTRA SEÑORA VIRGEN DE LA SERNA
Soria;COSCURITA;420680;BORDEJÉ;42068000100;2021-06-24;SAN JUAN
Soria;COVALEDA;420690;;;2021-08-10;SAN LORENZO
Soria;CUBO DE LA SOLANA;420710;;;2021-08-17;VIRGEN DE LA SOLANA
Soria;CUBO DE LA SOLANA;420710;;;2021-11-11;SAN MARTÍN
Soria;CUBO DE LA SOLANA;420710;ALMARAIL;42071000101;2021-07-31;VIRGEN DEL DUERO
Soria;CUBO DE LA SOLANA;420710;LUBIA;42071000401;2021-05-29;VIRGEN DE VALVERDE
Soria;CUBO DE LA SOLANA;420710;ITUERO;42071000301;2021-06-12;SAN ANTONIO DE PADUA
Soria;CUBO DE LA SOLANA;420710;RABANERA DEL CAMPO;42071000501;2021-02-03;SAN BLAS
Soria;CUBO DE LA SOLANA;420710;RABANERA DEL CAMPO;42071000501;2021-09-19;SAN MIGUEL
Soria;CUEVA DE AGREDA;420730;;;2021-08-29;VIRGEN DEL MONTE
Soria;DÉVANOS;420750;;;2021-04-29;VIRGEN DEL PATROCINIO
Soria;DEZA;420760;ALAMEDA (LA);42076000101;2021-08-17;LA ASUNCIÓN
Soria;DURUELO DE LA SIERRA;420780;;;2021-07-19;SANTA MARINA
Soria;ESCOBOSA DE ALMAZÁN;420790;;;2021-08-14;CRISTO DE LOS DESCONSOLADOS
Soria;ESPEJA DE SAN MARCELINO;420800;HINOJOSA (LA);42080000301;2021-06-24;SAN JUAN
Soria;ESPEJA DE SAN MARCELINO;420800;ORILLARES;42080000401;2021-07-26;SANTIAGO
Soria;ESPEJA DE SAN MARCELINO;420800;QUINTANILLA DE NUÑO PEDRO;42080000501;2021-08-27;SAN JUAN DEGOLLADO
Soria;FRESNO DE CARACENA;420840;;;2021-08-23;SANTO CRISTO DEL AMPARO
Soria;FUENTECAMBRÓN;420860;CENEGRO;42086000101;2021-08-20;SANTA MARINA
Soria;FUENTECAMBRÓN;420860;CENEGRO;42086000101;2021-08-21;SANTA MARINA
Soria;FUENTECANTOS;420870;;;2021-09-29;SAN MIGUEL
Soria;FUENTELSAZ DE SORIA;420890;PEDRAZA;42089000301;2021-09-13;SAN CRISTOBAL
Soria;FUENTELSAZ DE SORIA;420890;PORTELRUBIO;42089000401;2021-09-24;LA MERCED
Soria;FUENTEPINILLA;420900;;;2021-05-15;SAN ISIDRO
Soria;FUENTEPINILLA;420900;OSONA;42090000201;2021-07-02;SANTA ISABEL
Soria;FUENTEPINILLA;420900;VALDERRUEDA;42090000301;2021-06-19;SAN GERVASIO
Soria;FUENTES DE MAGAÑA;420920;;;2021-09-11;SANTO CRISTO
Soria;FUENTESTRÚN;420930;;;2021-05-15;SAN ISIDRO
Soria;FUENTESTRÚN;420930;;;2021-07-22;SANTA MARÍA MAGDALENA
Soria;GARRAY;420940;DOMBELLAS;42094000301;2021-07-27;SAN JOAQUÍN Y SANTA ANA
Soria;GARRAY;420940;CANREDONDO DE LA SIERRA;42094000101;2021-09-29;SAN MIGUEL
Soria;GÓMARA;420960;ABIÓN;42096000101;2021-08-24;SAN BARTOLOMÉ
Soria;GÓMARA;420960;TORRALBA DE ARCIEL;42096000501;2021-09-07;SANTA MARINA
Soria;GORMAZ;420970;;;2021-08-12;EL PILAR
Soria;GORMAZ;420970;;;2021-08-13;VIRGEN DEL PILAR
Soria;HINOJOSA DEL CAMPO;421000;;;2021-05-31;VIRGEN DEL AMOR HERMOSO
Soria;LANGA DE DUERO;421030;;;2021-06-04;CORPUS CHRISTI
Soria;LANGA DE DUERO;421030;BOCIGAS DE PERALES;42103000201;2021-06-29;SAN PEDRO APOSTOL
Soria;LANGA DE DUERO;421030;ZAYAS DE TORRE;42103000601;2021-05-28;LA VIRGEN DE LA FUENTE
Soria;LICERAS;421050;;;2021-08-17;SAN ROQUE
Soria;MAGAÑA;421070;;;2021-08-21;LA VIRGEN DE BARROSO
Soria;MAJÁN;421080;;;2021-08-21;JESÚS NAZARENO
Soria;MATALEBRERAS;421100;;;2021-08-13;SAN ROQUE
Soria;MEDINACELI;421130;;;2021-06-24;SAN JUAN
Soria;MOLINOS DE DUERO;421170;;;2021-07-23;SANTIAGO
Soria;MOMBLONA;421180;;;2021-05-15;LA VIRGEN DE LOS MONTEJOS
Soria;MOMBLONA;421180;;;2021-08-17;SAN ROQUE
Soria;MONTEAGUDO DE LAS VICARÍAS;421190;VALTUEÑA;42119000201;2021-08-14;ASUNCIÓN DE LA VIRGEN
Soria;MONTEJO DE TIERMES;421200;;;2021-09-16;SAN CIPRIANO
Soria;MONTENEGRO DE CAMEROS;421210;;;2021-07-02;SANTA ISABEL
Soria;MORÓN DE ALMAZÁN;421230;;;2021-07-02;SAN JUAN BAUSTISTA
Soria;MURIEL DE LA FUENTE;421240;;;2021-08-20;SAN NICOLÁS DE PADUA Y LA VIRGEN DEL VALLE
Soria;MURIEL VIEJO;421250;;;2021-09-24;SAN ROQUE
Soria;NAFRÍA DE UCERO;421270;;;2021-08-20;NTRA. SRA. DEL ROSARIO
Soria;NAFRÍA DE UCERO;421270;REJAS DE UCERO;42127000201;2021-08-07;SAN MAMÉS
Soria;NEPAS;421300;;;2021-08-27;LA VIRGEN DE TODOS LOS SANTOS
Soria;NOVIERCAS;421320;;;2021-05-15;SAN ISIDRO
Soria;ÓLVEGA;421340;;;2021-05-18;VIRGEN DE OLMACEDO
Soria;ÓLVEGA;421340;MURO;42134000101;2021-04-30;STO. CRISTO DEL CONSUELO
Soria;ONCALA;421350;;;2021-11-12;SAN MILLÁN
Soria;ONCALA;421350;COLLADO (EL);42135000101;2021-08-07;SANTA MARINA
Soria;ONCALA;421350;SAN ANDRÉS DE SAN PEDRO;42135000401;2021-11-30;SAN ANDRÉS
Soria;ONCALA;421350;NAVABELLIDA;42135000201;2021-08-20;SANTA CRUZ
Soria;PORTILLO DE SORIA;421400;;;2021-05-07;
Soria;POZALMURO;421420;;;2021-05-15;SAN ISIDRO
Soria;QUINTANA REDONDA;421440;;;2021-06-25;
Soria;QUIÑONERÍA;421480;;;2021-05-28;SANTÍSIMA TRINIDAD
Soria;QUIÑONERÍA;421480;;;2021-09-13;VIRGEN DE LA BLANCA
Soria;RÁBANOS (LOS);421490;;;2021-10-07;
Soria;RÁBANOS (LOS);421490;NAVALCABALLO;42149000201;2021-04-24;
Soria;RÁBANOS (LOS);421490;NAVALCABALLO;42149000201;2021-09-27;
Soria;RECUERDA;421520;;;2021-04-22;VIRGEN DE LAS ANGUSTÍAS
Soria;RECUERDA;421520;;;2021-06-11;SAN BERNABÉ Y SAN ANTONIO
Soria;RECUERDA;421520;MOSAREJOS;42152000201;2021-09-29;SAN VICENTE
Soria;RELLO;421530;;;2021-08-24;SAN BARTOLOMÉ
Soria;RENIEBLAS;421540;;;2021-08-10;SAN LORENZO
Soria;REZNOS;421560;;;2021-06-14;SAN ANTONIO
Soria;ROLLAMIENTA;421590;;;2021-09-08;NATIVIDAD VIRGEN
Soria;ROYO (EL);421600;DERROÑADAS;42160000101;2021-06-24;SAN JUAN
Soria;ROYO (EL);421600;LANGOSTO;42160000301;2021-07-20;LA MAGDALENA
Soria;ROYO (EL);421600;LANGOSTO;42160000301;2021-08-07;
Soria;ROYO (EL);421600;VILVIESTRE DE LOS NABOS;42160000501;2021-11-11;SAN MARTÍN
Soria;ROYO (EL);421600;VILVIESTRE DE LOS NABOS;42160000501;2021-11-20;SANTA CECILIA
Soria;SAN FELICES;421630;;;2021-04-28;EL CRISTILLO
Soria;SAN PEDRO MANRIQUE;421650;;;2021-05-03;DÍA DE LA CRUZ
Soria;SANTA CRUZ DE YANGUAS;421660;VILLARTOSO;42166000301;2021-07-12;SAN BENITO
Soria;SERÓN DE NÁGIMA;421710;;;2021-09-13;VIRGEN DE LA VEGA
Soria;SORIA;421730;;;2021-06-24;JUEVES LA SACA
Soria;SORIA;421730;;;2021-10-02;SAN SATURIO
Soria;SOTILLO DEL RINCÓN;421740;MOLINOS DE RAZÓN;42174000201;2021-06-12;SAN ANTONIO
Soria;SUELLACABRAS;421750;ESPINO (EL);42175000101;2021-08-24;SAN BARTOLOMÉ
Soria;TAJAHUERCE;421760;;;2021-04-26;SAN MARCOS
Soria;TAJAHUERCE;421760;;;2021-07-02;SANTA ISABEL
Soria;TALVEILA;421780;;;2021-09-30;SAN MIGUEL
Soria;TARDELCUENDE;421810;;;2021-08-27;SAGRADOS CORAZONES
Soria;TEJADO;421830;ALPARRACHE;42183000101;2021-11-26;
Soria;TORRUBIA DE SORIA;421870;;;2021-05-10;
Soria;TORRUBIA DE SORIA;421870;;;2021-08-17;
Soria;TRÉVAGO;421880;;;2021-02-03;SAN BLAS
Soria;UCERO;421890;;;2021-08-24;SAN BARTOLOMÉ Y SAN ROQUE
Soria;VADILLO;421900;;;2021-02-02;LAS CANDELAS
Soria;VALDEMALUQUE;421940;;;2021-08-27;SAN MATEO
Soria;VALDEMALUQUE;421940;AYLAGAS;42194000101;2021-08-17;VIRGEN DEL ROSARIO
Soria;VALDEMALUQUE;421940;SOTOS DEL BURGO;42194000201;2021-09-04;SAN PEDRO
Soria;VALDENEBRO;421950;;;2021-08-17;SAN ROQUE
Soria;VALDEPRADO;421960;;;2021-08-21;VIRGEN DULCE NOMBRE DE MARÍA
Soria;VALDERRODILLA;421970;;;2021-09-14;SANTO CRISTO DEL AMPARO
Soria;VALDERRODILLA;421970;TORREANDALUZ;42197000101;2021-02-02;LAS CANDELAS
Soria;VALTAJEROS;421980;;;2021-10-02;VIRGEN DEL ROSARIO
Zamora;JUSTEL;490972;QUINTANILLA;9410004606;2020-08-24;San Bartolo
Soria;VELAMAZÁN;422000;;;2021-05-15;SAN ISIDRO
Zamora;JUSTEL;490972;VILLALVERDE;49097000300;2020-08-06;Santos Justo y Pastor
Soria;VELAMAZÁN;422000;REBOLLO DE DUERO;42200000201;2021-01-20;SAN IDELFONSO
Zamora;LOSACINO;490988;LOSACINO;49098000000;2020-10-03;Virgen del Rosario
Soria;VELILLA DE LA SIERRA;422010;;;2021-08-05;VIRGEN DE LAS NIEVES
Zamora;LOSACINO;490988;CASTILLO DE ALBA;49098000100;2020-07-31;Santa Cruz
Soria;VELILLA DE LOS AJOS;422020;;;2021-08-13;SAN ANTONIO
Zamora;LOSACINO;490988;MUGA DE ALBA;49098000300;2020-09-19;Virgen de la Merced
Soria;VIANA DE DUERO;422040;;;2021-06-19;SAN ANTONIO
Zamora;LOSACINO;490988;VIDE DE ALBA;49098000400;2020-08-14;Virgen de la Encina
Soria;VIANA DE DUERO;422040;MILANA (LA);42204000101;2021-10-01;EL ROSARIO
Zamora;LOSACIO;490991;;;2020-06-29;San Pedro
Soria;VILLACIERVOS;422050;;;2021-07-10;SAN JUAN
Zamora;LUBIÁN;491005;ACIBEROS;49100000100;2020-08-10;Fiesta Patronal
Soria;VILLACIERVOS;422050;VILLACIERVITOS;42205000101;2021-02-03;SAN BLAS
Zamora;LUBIÁN;491005;HEDRADAS (LAS);49100000300;2020-08-05;Tuiza de Verano
Soria;VILLAR DEL ALA;422070;;;2021-08-19;NOVENA DE SAN ROQUE
Zamora;LUBIÁN;491005;PADORNELO;49100000600;2020-08-17;Nuestra Señora de la Asunción
Soria;VILLAR DEL CAMPO;422080;;;2021-09-24;VIRGEN DE LA MERCED
Zamora;LUELMO;491012;LUELMO;49101000000;2020-06-29;San Pedro
Soria;VILLAR DEL RÍO;422090;HUÉRTELES;42209000401;2021-08-13;SAN BENITO
Zamora;LUELMO;491012;MONUMENTA;49101000200;2020-04-13;Lunes de Pascua
Soria;VILLARES DE SORIA (LOS);422110;;;2021-05-15;SAN ISIDRO
Zamora;LUELMO;491012;MONUMENTA;49101000200;2020-10-05;San Atilano
Soria;VILLARES DE SORIA (LOS);422110;;;2021-08-21;SAN LORENZO
